XM_036301204.1	GABPB1
XM_036301205.1	FAT1
XM_036301206.1	CCDC110
XM_036301207.1	CUNH4orf47
XM_036301208.1	CUNH4orf47
XM_036301209.1	RND1
XM_036301210.1	LNX2
XM_036301211.1	LNX2
XM_036301212.1	LNX2
XM_036301213.1	LNX2
XM_036301214.1	LNX2
XM_036301215.1	LNX2
XM_036301216.1	LNX2
XM_036301217.1	LOC118651711
XM_036301218.1	USP8
XM_036301219.1	POLR1D
XM_036301220.1	LOC118651738
XM_036301221.1	LOC118651738
XM_036301222.1	SGCG
XM_036301223.1	TCIM
XM_036301224.1	USP8
XM_036301225.1	FGD4
XM_036301226.1	FGD4
XM_036301227.1	FGD4
XM_036301228.1	FGD4
XM_036301229.1	FGD4
XM_036301230.1	FGD4
XM_036301231.1	FGD4
XM_036301232.1	HTR2A
XM_036301233.1	USP8
XM_036301234.1	KRT8
XM_036301235.1	LOC118651752
XM_036301236.1	PPHLN1
XM_036301237.1	PPHLN1
XM_036301238.1	PPHLN1
XM_036301239.1	USP8
XM_036301240.1	PPHLN1
XM_036301241.1	PPHLN1
XM_036301242.1	PPHLN1
XM_036301243.1	ZCRB1
XM_036301244.1	ZCRB1
XM_036301245.1	ZCRB1
XM_036301246.1	ZCRB1
XM_036301247.1	ZCRB1
XM_036301248.1	USP8
XM_036301249.1	ZCRB1
XM_036301250.1	ZCRB1
XM_036301251.1	ZCRB1
XM_036301252.1	ZCRB1
XM_036301253.1	LOC118651757
XM_036301254.1	KCNMB4
XM_036301255.1	KCNMB4
XM_036301256.1	WASF3
XM_036301257.1	WASF3
XM_036301258.1	WASF3
XM_036301259.1	ABCD2
XM_036301260.1	TRPM7
XM_036301261.1	LOC118651763
XM_036301262.1	LOC118651763
XM_036301263.1	SCAF11
XM_036301264.1	SCAF11
XM_036301265.1	SCAF11
XM_036301266.1	SCAF11
XM_036301267.1	SCAF11
XM_036301268.1	SCAF11
XM_036301269.1	TRPM7
XM_036301270.1	SCAF11
XM_036301271.1	SCAF11
XM_036301272.1	SCAF11
XM_036301273.1	SCAF11
XM_036301274.1	SCAF11
XM_036301275.1	SCAF11
XM_036301276.1	SCAF11
XM_036301277.1	SCAF11
XM_036301278.1	SCAF11
XM_036301279.1	SCAF11
XM_036301280.1	TRPM7
XM_036301281.1	GAS2L3
XM_036301282.1	GAS2L3
XM_036301283.1	GAS2L3
XM_036301284.1	GAS2L3
XM_036301285.1	GAS2L3
XM_036301286.1	GAS2L3
XM_036301287.1	NEK3
XM_036301288.1	TRPM7
XM_036301289.1	NEK3
XM_036301290.1	NEK3
XM_036301291.1	NEK3
XM_036301292.1	NEK3
XM_036301293.1	NEK3
XM_036301294.1	LOC118651770
XM_036301295.1	ERC1
XM_036301296.1	ERC1
XM_036301297.1	TRPM7
XM_036301298.1	ERC1
XM_036301299.1	ERC1
XM_036301300.1	ERC1
XM_036301301.1	ERC1
XM_036301302.1	ERC1
XM_036301303.1	ERC1
XM_036301304.1	ERC1
XM_036301305.1	ERC1
XM_036301306.1	ERC1
XM_036301307.1	ERC1
XM_036301308.1	TRPM7
XM_036301309.1	ERC1
XM_036301310.1	ERC1
XM_036301311.1	ERC1
XM_036301312.1	ERC1
XM_036301313.1	TRPM7
XM_036301314.1	LOC118651777
XM_036301315.1	IFT27
XM_036301316.1	IFT27
XM_036301317.1	TBC1D4
XM_036301318.1	TBC1D4
XM_036301319.1	TBC1D4
XM_036301320.1	TBC1D4
XM_036301321.1	TBC1D4
XM_036301322.1	TBC1D4
XM_036301323.1	TRPM7
XM_036301324.1	TBC1D4
XM_036301325.1	TBC1D4
XM_036301326.1	TBC1D4
XM_036301327.1	NINJ2
XM_036301328.1	NINJ2
XM_036301329.1	NINJ2
XM_036301330.1	LOC118651782
XM_036301331.1	TRPM7
XM_036301332.1	PAN2
XM_036301333.1	PAN2
XM_036301334.1	PAN2
XM_036301335.1	PAN2
XM_036301336.1	PAN2
XM_036301337.1	PAN2
XM_036301338.1	CS
XM_036301339.1	CS
XM_036301340.1	COQ10A
XM_036301341.1	TRPM7
XM_036301342.1	CNPY2
XM_036301343.1	CNPY2
XM_036301344.1	CNPY2
XM_036301345.1	MBNL2
XM_036301346.1	MBNL2
XM_036301347.1	MBNL2
XM_036301348.1	MBNL2
XM_036301349.1	MBNL2
XM_036301350.1	MBNL2
XM_036301351.1	MBNL2
XM_036301352.1	PDE1B
XM_036301353.1	PDE1B
XM_036301354.1	PDE1B
XM_036301355.1	LOC118651792
XM_036301356.1	LOC118651793
XM_036301357.1	TLR3
XM_036301358.1	LAMP1
XM_036301359.1	LAMP1
XM_036301360.1	GRTP1
XM_036301361.1	SPPL2A
XM_036301362.1	GRTP1
XM_036301363.1	GRTP1
XM_036301364.1	CACNA1I
XM_036301365.1	LOC118651800
XM_036301366.1	CLEC7A
XM_036301367.1	CLEC7A
XM_036301368.1	CLEC7A
XM_036301369.1	SPPL2A
XM_036301370.1	CLEC7A
XM_036301371.1	LUM
XM_036301372.1	LOC118651804
XM_036301373.1	LOC118651805
XM_036301374.1	LOC118651806
XM_036301375.1	FAIM2
XM_036301376.1	SPPL2A
XM_036301377.1	RAP1B
XM_036301378.1	RAP1B
XM_036301379.1	RAP1B
XM_036301380.1	RAP1B
XM_036301381.1	BTG1
XM_036301382.1	GDF11
XM_036301383.1	LOC118651817
XM_036301384.1	ITM2B
XM_036301385.1	ITM2B
XM_036301386.1	ITM2B
XM_036301387.1	CLEC4D
XM_036301388.1	CLEC4D
XM_036301389.1	AQP2
XM_036301390.1	AQP2
XM_036301391.1	AP4E1
XM_036301392.1	CUNH8orf48
XM_036301393.1	USP18
XM_036301394.1	USP18
XM_036301395.1	CAPS2
XM_036301396.1	CAPS2
XM_036301397.1	CAPS2
XM_036301398.1	CAPS2
XM_036301399.1	CAPS2
XM_036301400.1	AP4E1
XM_036301401.1	CAPS2
XM_036301402.1	CAPS2
XM_036301403.1	KCNJ8
XM_036301404.1	KCNJ8
XM_036301405.1	CEP290
XM_036301406.1	CEP290
XM_036301407.1	CEP290
XM_036301408.1	AP4E1
XM_036301409.1	CEP290
XM_036301410.1	CEP290
XM_036301411.1	CEP290
XM_036301412.1	CEP290
XM_036301413.1	TMTC3
XM_036301414.1	TMTC3
XM_036301415.1	TMTC3
XM_036301416.1	TMTC3
XM_036301417.1	TMTC3
XM_036301418.1	AP4E1
XM_036301419.1	CUNH12orf29
XM_036301420.1	CUNH12orf29
XM_036301421.1	CUNH12orf29
XM_036301422.1	KRT83
XM_036301423.1	LOC118651835
XM_036301424.1	ZIC5
XM_036301425.1	AP4E1
XM_036301426.1	DNM1L
XM_036301427.1	DNM1L
XM_036301428.1	DNM1L
XM_036301429.1	DNM1L
XM_036301430.1	DNM1L
XM_036301431.1	DNM1L
XM_036301432.1	DNM1L
XM_036301433.1	DNM1L
XM_036301434.1	DNM1L
XM_036301435.1	DNM1L
XM_036301436.1	DNM1L
XM_036301437.1	DNM1L
XM_036301438.1	DNM1L
XM_036301439.1	DNM1L
XM_036301440.1	DNM1L
XM_036301441.1	TNFAIP8L3
XM_036301442.1	DNM1L
XM_036301443.1	DNM1L
XM_036301444.1	DNM1L
XM_036301445.1	DNM1L
XM_036301446.1	DNM1L
XM_036301447.1	DNM1L
XM_036301448.1	DNM1L
XM_036301449.1	DNM1L
XM_036301450.1	YARS2
XM_036301451.1	YARS2
XM_036301452.1	LOC118651843
XM_036301453.1	GLDN
XM_036301454.1	BBS10
XM_036301455.1	LOC118651845
XM_036301456.1	LOC118651846
XM_036301457.1	SLCO1A2
XM_036301458.1	SLCO1A2
XM_036301459.1	NAGA
XM_036301460.1	NAGA
XM_036301461.1	NAGA
XM_036301462.1	NAGA
XM_036301463.1	NAGA
XM_036301464.1	LOC118651850
XM_036301465.1	LOC118651851
XM_036301466.1	DMXL2
XM_036301467.1	PHETA2
XM_036301468.1	PHETA2
XM_036301469.1	PHETA2
XM_036301470.1	PHETA2
XM_036301471.1	LOC118651853
XM_036301472.1	LOC118651853
XM_036301473.1	LOC118651853
XM_036301474.1	NDUFA6
XM_036301475.1	DMXL2
XM_036301476.1	SMDT1
XM_036301477.1	ANO4
XM_036301478.1	NTF3
XM_036301479.1	KCNJ4
XM_036301480.1	KRT82
XM_036301481.1	NEK5
XM_036301482.1	MICAL3
XM_036301483.1	MICAL3
XM_036301484.1	MICAL3
XM_036301485.1	MICAL3
XM_036301486.1	MICAL3
XM_036301487.1	SCG3
XM_036301488.1	BAZ2A
XM_036301489.1	BAZ2A
XM_036301490.1	BAZ2A
XM_036301491.1	BAZ2A
XM_036301492.1	BAZ2A
XM_036301493.1	BAZ2A
XM_036301494.1	RBMS2
XM_036301495.1	RBMS2
XM_036301496.1	SCG3
XM_036301497.1	RBMS2
XM_036301498.1	RBMS2
XM_036301499.1	RBMS2
XM_036301500.1	RBMS2
XM_036301501.1	RBMS2
XM_036301502.1	RBMS2
XM_036301503.1	RBMS2
XM_036301504.1	RBMS2
XM_036301505.1	RBMS2
XM_036301506.1	RBMS2
XM_036301507.1	RBMS2
XM_036301508.1	RBMS2
XM_036301509.1	RBMS2
XM_036301510.1	RBMS2
XM_036301511.1	RBMS2
XM_036301512.1	LYSMD2
XM_036301513.1	RBMS2
XM_036301514.1	RBMS2
XM_036301515.1	RBMS2
XM_036301516.1	IL2RB
XM_036301517.1	IL2RB
XM_036301518.1	CCDC77
XM_036301519.1	KIF21A
XM_036301520.1	LYSMD2
XM_036301521.1	KIF21A
XM_036301522.1	KIF21A
XM_036301523.1	KIF21A
XM_036301524.1	KIF21A
XM_036301525.1	KIF21A
XM_036301526.1	KIF21A
XM_036301527.1	KIF21A
XM_036301528.1	KIF21A
XM_036301529.1	KIF21A
XM_036301530.1	KIF21A
XM_036301531.1	KIF21A
XM_036301532.1	KIF21A
XM_036301533.1	KIF21A
XM_036301534.1	KIF21A
XM_036301535.1	KIF21A
XM_036301536.1	TMOD2
XM_036301537.1	KIF21A
XM_036301538.1	KIF21A
XM_036301539.1	KIF21A
XM_036301540.1	LOC118651876
XM_036301541.1	LOC118651876
XM_036301542.1	LOC118651876
XM_036301543.1	PIK3C2G
XM_036301544.1	LOC118651881
XM_036301545.1	PRIM1
XM_036301546.1	TMOD3
XM_036301547.1	KDM5A
XM_036301548.1	KDM5A
XM_036301549.1	KDM5A
XM_036301550.1	KDM5A
XM_036301551.1	KDM5A
XM_036301552.1	KDM5A
XM_036301553.1	KDM5A
XM_036301554.1	KDM5A
XM_036301555.1	TMOD3
XM_036301556.1	TMCC3
XM_036301557.1	TMCC3
XM_036301558.1	GJB6
XM_036301559.1	GJB6
XM_036301560.1	GJB6
XM_036301561.1	CLEC1A
XM_036301562.1	CLEC1A
XM_036301563.1	LOC118651892
XM_036301564.1	HSPH1
XM_036301565.1	HSPH1
XM_036301566.1	HSPH1
XM_036301567.1	B3GLCT
XM_036301568.1	LOC118651897
XM_036301569.1	LOC118651897
XM_036301570.1	LOC118651897
XM_036301571.1	LOC118651892
XM_036301572.1	CUNH12orf73
XM_036301573.1	NELL2
XM_036301574.1	NELL2
XM_036301575.1	NELL2
XM_036301576.1	ENPP6
XM_036301577.1	PLXNC1
XM_036301578.1	PLXNC1
XM_036301579.1	LOC118651892
XM_036301580.1	PLXNC1
XM_036301581.1	CEP83
XM_036301582.1	CEP83
XM_036301583.1	CEP83
XM_036301584.1	CEP83
XM_036301585.1	LOC118651884
XM_036301586.1	CEP83
XM_036301587.1	CRADD
XM_036301588.1	CRADD
XM_036301589.1	CRADD
XM_036301590.1	LOC118651892
XM_036301591.1	CRADD
XM_036301592.1	PTHLH
XM_036301593.1	ENO2
XM_036301594.1	SLC6A15
XM_036301595.1	SLC6A15
XM_036301596.1	LOC118651908
XM_036301597.1	GPR162
XM_036301598.1	GPR162
XM_036301599.1	LOC118651892
XM_036301600.1	LOC118651910
XM_036301601.1	LRTM2
XM_036301602.1	LRTM2
XM_036301603.1	KL
XM_036301604.1	ADAMTS20
XM_036301605.1	LOC118651892
XM_036301606.1	TMEM52B
XM_036301607.1	ACOD1
XM_036301608.1	NEIL3
XM_036301609.1	NEIL3
XM_036301610.1	NEIL3
XM_036301611.1	CPB2
XM_036301612.1	CPB2
XM_036301613.1	CPB2
XM_036301614.1	LOC118651892
XM_036301615.1	CPB2
XM_036301616.1	CPB2
XM_036301617.1	CPB2
XM_036301618.1	ARL11
XM_036301619.1	GPR19
XM_036301620.1	GPR19
XM_036301621.1	GPR19
XM_036301622.1	GPR19
XM_036301623.1	GPR19
XM_036301624.1	GPR19
XM_036301625.1	XPOT
XM_036301626.1	XPOT
XM_036301627.1	LOC118651923
XM_036301628.1	XPOT
XM_036301629.1	XPOT
XM_036301630.1	XPOT
XM_036301631.1	XPOT
XM_036301632.1	TBK1
XM_036301633.1	TBK1
XM_036301634.1	TBK1
XM_036301635.1	TBK1
XM_036301636.1	TBK1
XM_036301637.1	TBK1
XM_036301638.1	LOC118651923
XM_036301639.1	TBK1
XM_036301640.1	LOC118651926
XM_036301641.1	TAFA5
XM_036301642.1	TAFA5
XM_036301643.1	E2F7
XM_036301644.1	NR1H4
XM_036301645.1	LOC118651923
XM_036301646.1	NR1H4
XM_036301647.1	NR1H4
XM_036301648.1	NR1H4
XM_036301649.1	LOC118651931
XM_036301650.1	DLGAP2
XM_036301651.1	LOC118651923
XM_036301652.1	TPH2
XM_036301653.1	CPNE8
XM_036301654.1	CPNE8
XM_036301655.1	CPNE8
XM_036301656.1	CPNE8
XM_036301657.1	CPNE8
XM_036301658.1	CPNE8
XM_036301659.1	CPNE8
XM_036301660.1	CPNE8
XM_036301661.1	LOC118651923
XM_036301662.1	CPNE8
XM_036301663.1	CPNE8
XM_036301664.1	CPNE8
XM_036301665.1	CPNE8
XM_036301666.1	CPNE8
XM_036301667.1	CPNE8
XM_036301668.1	LOC118651938
XM_036301669.1	LOC118651940
XM_036301670.1	LOC118651923
XM_036301671.1	IDO1
XM_036301672.1	FGF9
XM_036301673.1	FGF9
XM_036301674.1	CLEC12A
XM_036301675.1	CLEC12A
XM_036301676.1	CLEC12A
XM_036301677.1	KCNA6
XM_036301678.1	C1QTNF6
XM_036301679.1	MAPK6
XM_036301680.1	LOC118651951
XM_036301681.1	KLHL1
XM_036301682.1	KRT18
XM_036301683.1	LMO3
XM_036301684.1	LMO3
XM_036301685.1	MAPK6
XM_036301686.1	LMO3
XM_036301687.1	LMO3
XM_036301688.1	LMO3
XM_036301689.1	LMO3
XM_036301690.1	SLC6A13
XM_036301691.1	SLC6A13
XM_036301692.1	MANSC4
XM_036301693.1	MAPK6
XM_036301694.1	MYF5
XM_036301695.1	TEAD4
XM_036301696.1	TEAD4
XM_036301697.1	TEAD4
XM_036301698.1	TEAD4
XM_036301699.1	TEAD4
XM_036301700.1	TEAD4
XM_036301701.1	TEAD4
XM_036301702.1	TEAD4
XM_036301703.1	TEAD4
XM_036301704.1	MAPK6
XM_036301705.1	TEAD4
XM_036301706.1	TEAD4
XM_036301707.1	TEAD4
XM_036301708.1	TEAD4
XM_036301709.1	TEAD4
XM_036301710.1	TULP3
XM_036301711.1	TULP3
XM_036301712.1	TULP3
XM_036301713.1	TULP3
XM_036301714.1	MAPK6
XM_036301715.1	TULP3
XM_036301716.1	TULP3
XM_036301717.1	HOXC10
XM_036301718.1	LOC118651966
XM_036301719.1	MPHOSPH8
XM_036301720.1	MPHOSPH8
XM_036301721.1	MPHOSPH8
XM_036301722.1	MPHOSPH8
XM_036301723.1	MPHOSPH8
XM_036301724.1	MPHOSPH8
XM_036301725.1	LOC118651969
XM_036301726.1	PSPC1
XM_036301727.1	FLT3
XM_036301728.1	LIN7A
XM_036301729.1	LIN7A
XM_036301730.1	IQSEC3
XM_036301731.1	IQSEC3
XM_036301732.1	IQSEC3
XM_036301733.1	IQSEC3
XM_036301734.1	IQSEC3
XM_036301735.1	GJA3
XM_036301736.1	HOXC11
XM_036301737.1	KATNAL1
XM_036301738.1	KATNAL1
XM_036301739.1	LRCH1
XM_036301740.1	LRCH1
XM_036301741.1	LRCH1
XM_036301742.1	LRCH1
XM_036301743.1	LRCH1
XM_036301744.1	LRCH1
XM_036301745.1	XPNPEP3
XM_036301746.1	XPNPEP3
XM_036301747.1	XPNPEP3
XM_036301748.1	XPNPEP3
XM_036301749.1	XPNPEP3
XM_036301750.1	XPNPEP3
XM_036301751.1	XPNPEP3
XM_036301752.1	ST13
XM_036301753.1	DNAJB7
XM_036301754.1	C1QTNF9
XM_036301755.1	LOC118651991
XM_036301756.1	ATP11A
XM_036301757.1	ATP11A
XM_036301758.1	ATP11A
XM_036301759.1	ATP11A
XM_036301760.1	ATP11A
XM_036301761.1	ATP11A
XM_036301762.1	GNB5
XM_036301763.1	ATP11A
XM_036301764.1	ATP11A
XM_036301765.1	ATP11A
XM_036301766.1	ELFN2
XM_036301767.1	ELFN2
XM_036301768.1	RAD51AP1
XM_036301769.1	RAD51AP1
XM_036301770.1	RAD51AP1
XM_036301771.1	RAD51AP1
XM_036301772.1	RAD51AP1
XM_036301773.1	RAD51AP1
XM_036301774.1	RAD51AP1
XM_036301775.1	TAFA2
XM_036301776.1	MYO5C
XM_036301777.1	LOC118651998
XM_036301778.1	LOC118652000
XM_036301779.1	LOC118652001
XM_036301780.1	LOC118652001
XM_036301781.1	LAG3
XM_036301782.1	LAG3
XM_036301783.1	LAG3
XM_036301784.1	LOC118652004
XM_036301785.1	RASSF3
XM_036301786.1	RASSF3
XM_036301787.1	MYO5A
XM_036301788.1	LOC118652006
XM_036301789.1	PDZRN4
XM_036301790.1	LOC118652008
XM_036301791.1	PCDH20
XM_036301792.1	LOC118652012
XM_036301793.1	MYO5A
XM_036301794.1	LOC118652014
XM_036301795.1	LOC118652014
XM_036301796.1	CLEC1B
XM_036301797.1	CLEC1B
XM_036301798.1	MYO5A
XM_036301799.1	LOC118652017
XM_036301800.1	USP12
XM_036301801.1	USP12
XM_036301802.1	USP12
XM_036301803.1	USP12
XM_036301804.1	USP12
XM_036301805.1	MYO5A
XM_036301806.1	DIS3
XM_036301807.1	DIS3
XM_036301808.1	DIS3
XM_036301809.1	DIS3
XM_036301810.1	PIBF1
XM_036301811.1	PIBF1
XM_036301812.1	PIBF1
XM_036301813.1	PIBF1
XM_036301814.1	MYO5A
XM_036301815.1	BORA
XM_036301816.1	BORA
XM_036301817.1	MZT1
XM_036301818.1	MYO16
XM_036301819.1	MYO16
XM_036301820.1	KPNA3
XM_036301821.1	KPNA3
XM_036301822.1	KPNA3
XM_036301823.1	MYO5A
XM_036301824.1	KPNA3
XM_036301825.1	KPNA3
XM_036301826.1	KPNA3
XM_036301827.1	KPNA3
XM_036301828.1	KPNA3
XM_036301829.1	KPNA3
XM_036301830.1	KPNA3
XM_036301831.1	KPNA3
XM_036301832.1	WNK1
XM_036301833.1	WNK1
XM_036301834.1	MYO5A
XM_036301835.1	WNK1
XM_036301836.1	WNK1
XM_036301837.1	WNK1
XM_036301838.1	WNK1
XM_036301839.1	WNK1
XM_036301840.1	WNK1
XM_036301841.1	WNK1
XM_036301842.1	WNK1
XM_036301843.1	MYO1A
XM_036301844.1	MYO5A
XM_036301845.1	APOL6
XM_036301846.1	APOL6
XM_036301847.1	APOL6
XM_036301848.1	APOL6
XM_036301849.1	APOL6
XM_036301850.1	APOL6
XM_036301851.1	LOC118652030
XM_036301852.1	MYO5A
XM_036301853.1	CDK17
XM_036301854.1	CDK17
XM_036301855.1	CDK17
XM_036301856.1	LOC118652035
XM_036301857.1	EXOC1L
XM_036301858.1	LOC118652039
XM_036301859.1	ARPP19
XM_036301860.1	SSTR3
XM_036301861.1	SSTR3
XM_036301862.1	LOC118652045
XM_036301863.1	ENTHD1
XM_036301864.1	ARPP19
XM_036301865.1	DOCK9
XM_036301866.1	DOCK9
XM_036301867.1	DOCK9
XM_036301868.1	DOCK9
XM_036301869.1	DOCK9
XM_036301870.1	DOCK9
XM_036301871.1	DOCK9
XM_036301872.1	DOCK9
XM_036301873.1	DOCK9
XM_036301874.1	DOCK9
XM_036301875.1	ARPP19
XM_036301876.1	DOCK9
XM_036301877.1	DOCK9
XM_036301878.1	DOCK9
XM_036301879.1	DOCK9
XM_036301880.1	DOCK9
XM_036301881.1	DOCK9
XM_036301882.1	DOCK9
XM_036301883.1	DOCK9
XM_036301884.1	DOCK9
XM_036301885.1	DOCK9
XM_036301886.1	ARPP19
XM_036301887.1	DOCK9
XM_036301888.1	DOCK9
XM_036301889.1	DOCK9
XM_036301890.1	DOCK9
XM_036301891.1	DOCK9
XM_036301892.1	DOCK9
XM_036301893.1	DOCK9
XM_036301894.1	MTNR1A
XM_036301895.1	MTUS1
XM_036301896.1	MTUS1
XM_036301897.1	MTUS1
XM_036301898.1	MTUS1
XM_036301899.1	MTUS1
XM_036301900.1	FAM214A
XM_036301901.1	MTUS1
XM_036301902.1	MTUS1
XM_036301903.1	PDGFRL
XM_036301904.1	NDFIP2
XM_036301905.1	FAM214A
XM_036301906.1	LOC118652059
XM_036301907.1	LOC118652060
XM_036301908.1	LOC118652060
XM_036301909.1	FAM214A
XM_036301910.1	SHISA8
XM_036301911.1	LOC118652066
XM_036301912.1	MLNR
XM_036301913.1	LOC118652068
XM_036301914.1	BCL2L13
XM_036301915.1	FAM214A
XM_036301916.1	BCL2L13
XM_036301917.1	BCL2L13
XM_036301918.1	BCL2L13
XM_036301919.1	BCL2L13
XM_036301920.1	BCL2L13
XM_036301921.1	BCL2L13
XM_036301922.1	BCL2L13
XM_036301923.1	BCL2L13
XM_036301924.1	BCL2L13
XM_036301925.1	BCL2L13
XM_036301926.1	FAM214A
XM_036301927.1	BCL2L13
XM_036301928.1	BCL2L13
XM_036301929.1	BCL2L13
XM_036301930.1	BCL2L13
XM_036301931.1	BCL2L13
XM_036301932.1	BCL2L13
XM_036301933.1	BCL2L13
XM_036301934.1	BID
XM_036301935.1	FAM214A
XM_036301936.1	BID
XM_036301937.1	BID
XM_036301938.1	BID
XM_036301939.1	BID
XM_036301940.1	BID
XM_036301941.1	BID
XM_036301942.1	BID
XM_036301943.1	BID
XM_036301944.1	BID
XM_036301945.1	BID
XM_036301946.1	FAM214A
XM_036301947.1	BID
XM_036301948.1	BID
XM_036301949.1	LOC118652076
XM_036301950.1	PRMT8
XM_036301951.1	FAM214A
XM_036301952.1	LOC118652078
XM_036301953.1	LOC118652078
XM_036301954.1	USP44
XM_036301955.1	DEFB109B
XM_036301956.1	LOC118652084
XM_036301957.1	LOC118652085
XM_036301958.1	LOC118652087
XM_036301959.1	FAM214A
XM_036301960.1	KLKB1
XM_036301961.1	LOC118652089
XM_036301962.1	IDO2
XM_036301963.1	IDO2
XM_036301964.1	CELSR1
XM_036301965.1	CELSR1
XM_036301966.1	CELSR1
XM_036301967.1	FAM214A
XM_036301968.1	CELSR1
XM_036301969.1	CELSR1
XM_036301970.1	TRMU
XM_036301971.1	TRMU
XM_036301972.1	THEGL
XM_036301973.1	TRMU
XM_036301974.1	LARP4
XM_036301975.1	LARP4
XM_036301976.1	LARP4
XM_036301977.1	LARP4
XM_036301978.1	FAM214A
XM_036301979.1	LARP4
XM_036301980.1	LARP4
XM_036301981.1	LARP4
XM_036301982.1	LARP4
XM_036301983.1	POU4F1
XM_036301984.1	GPR12
XM_036301985.1	ARHGEF7
XM_036301986.1	ARHGEF7
XM_036301987.1	ARHGEF7
XM_036301988.1	ARHGEF7
XM_036301989.1	ARHGEF7
XM_036301990.1	ONECUT1
XM_036301991.1	ARHGEF7
XM_036301992.1	ARHGEF7
XM_036301993.1	ARHGEF7
XM_036301994.1	ARHGEF7
XM_036301995.1	ARHGEF7
XM_036301996.1	ARHGEF7
XM_036301997.1	ARHGEF7
XM_036301998.1	ARHGEF7
XM_036301999.1	ARHGEF7
XM_036302000.1	KLF12
XM_036302001.1	KLF12
XM_036302002.1	KLF12
XM_036302003.1	WDR72
XM_036302004.1	KLF12
XM_036302005.1	KLF12
XM_036302006.1	KLF12
XM_036302007.1	KLF12
XM_036302008.1	KLF12
XM_036302009.1	KLF12
XM_036302010.1	KLF12
XM_036302011.1	KLF12
XM_036302012.1	KLF12
XM_036302013.1	KLF12
XM_036302014.1	WDR72
XM_036302015.1	KLF12
XM_036302016.1	LOC118652103
XM_036302017.1	SLITRK5
XM_036302018.1	CDX2
XM_036302019.1	CDX2
XM_036302020.1	CHRNA6
XM_036302021.1	WDR72
XM_036302022.1	OLFM4
XM_036302023.1	LOC118652108
XM_036302024.1	LOC118652111
XM_036302025.1	F7
XM_036302026.1	PHC1
XM_036302027.1	WDR72
XM_036302028.1	PHC1
XM_036302029.1	PHC1
XM_036302030.1	PHC1
XM_036302031.1	PHC1
XM_036302032.1	PHC1
XM_036302033.1	PHC1
XM_036302034.1	PHC1
XM_036302035.1	M6PR
XM_036302036.1	M6PR
XM_036302037.1	WDR72
XM_036302038.1	M6PR
XM_036302039.1	M6PR
XM_036302040.1	M6PR
XM_036302041.1	M6PR
XM_036302042.1	M6PR
XM_036302043.1	M6PR
XM_036302044.1	M6PR
XM_036302045.1	LOC118652116
XM_036302046.1	ITPR2
XM_036302047.1	ITPR2
XM_036302048.1	ITPR2
XM_036302049.1	UNC13C
XM_036302050.1	ITPR2
XM_036302051.1	ITPR2
XM_036302052.1	ITPR2
XM_036302053.1	ITPR2
XM_036302054.1	LOC118652120
XM_036302055.1	DBX2
XM_036302056.1	NRG1
XM_036302057.1	NRG1
XM_036302058.1	NRG1
XM_036302059.1	NRG1
XM_036302060.1	NRG1
XM_036302061.1	NRG1
XM_036302062.1	NRG1
XM_036302063.1	LOC118652124
XM_036302064.1	NRG1
XM_036302065.1	NRG1
XM_036302066.1	NRG1
XM_036302067.1	NRG1
XM_036302068.1	NRG1
XM_036302069.1	TAS2R42
XM_036302070.1	LOC118652126
XM_036302071.1	SYT10
XM_036302072.1	HOXC13
XM_036302073.1	ZIC2
XM_036302074.1	NRIP2
XM_036302075.1	LOC118652131
XM_036302076.1	AQP5
XM_036302077.1	STK38L
XM_036302078.1	STK38L
XM_036302079.1	STK38L
XM_036302080.1	STK38L
XM_036302081.1	STK38L
XM_036302082.1	STK38L
XM_036302083.1	STK38L
XM_036302084.1	STK38L
XM_036302085.1	STK38L
XM_036302086.1	STK38L
XM_036302087.1	STK38L
XM_036302088.1	RSL24D1
XM_036302089.1	STK38L
XM_036302090.1	MED21
XM_036302091.1	MED21
XM_036302092.1	MED21
XM_036302093.1	GRIN2B
XM_036302094.1	IKZF4
XM_036302095.1	IKZF4
XM_036302096.1	IKZF4
XM_036302097.1	IKZF4
XM_036302098.1	IKZF4
XM_036302099.1	RAB27A
XM_036302100.1	IKZF4
XM_036302101.1	IKZF4
XM_036302102.1	IKZF4
XM_036302103.1	IKZF4
XM_036302104.1	IKZF4
XM_036302105.1	IKZF4
XM_036302106.1	SUOX
XM_036302107.1	SUOX
XM_036302108.1	SUOX
XM_036302109.1	SUOX
XM_036302110.1	RAB27A
XM_036302111.1	SUOX
XM_036302112.1	SUOX
XM_036302113.1	RAB5B
XM_036302114.1	RAB5B
XM_036302115.1	LPCAT3
XM_036302116.1	LPCAT3
XM_036302117.1	RAB27A
XM_036302118.1	PHB2
XM_036302119.1	EMG1
XM_036302120.1	EMG1
XM_036302121.1	GTSF1
XM_036302122.1	SPIC
XM_036302123.1	CACNA1C
XM_036302124.1	RAB27A
XM_036302125.1	CACNA1C
XM_036302126.1	CACNA1C
XM_036302127.1	CACNA1C
XM_036302128.1	CACNA1C
XM_036302129.1	CACNA1C
XM_036302130.1	CACNA1C
XM_036302131.1	CACNA1C
XM_036302132.1	CACNA1C
XM_036302133.1	CACNA1C
XM_036302134.1	CACNA1C
XM_036302135.1	RAB27A
XM_036302136.1	DCP1B
XM_036302137.1	DCP1B
XM_036302138.1	DCP1B
